Date,Open,High,Low,Close,Adj Close,Volume
2003-06-30 00:00:00-04:00,345.29998779296875,345.29998779296875,345.29998779296875,346.0,346.0,3
2003-07-31 00:00:00-04:00,354.70001220703125,357.5,353.0,354.0,354.0,2554
2003-08-31 00:00:00-04:00,375.0,375.0,375.0,373.20001220703125,373.20001220703125,8
2003-09-30 00:00:00-04:00,382.29998779296875,388.70001220703125,382.29998779296875,385.3999938964844,385.3999938964844,3738
2003-10-31 00:00:00-05:00,384.5,384.5,384.5,384.5,384.5,2
2003-11-30 00:00:00-05:00,397.20001220703125,402.8999938964844,397.0,402.70001220703125,402.70001220703125,1664
2003-12-31 00:00:00-05:00,416.8999938964844,417.20001220703125,417.20001220703125,415.70001220703125,415.70001220703125,1
2004-01-31 00:00:00-05:00,403.0,403.29998779296875,394.0,398.70001220703125,398.70001220703125,2646
2004-02-29 00:00:00-05:00,396.3999938964844,396.3999938964844,396.3999938964844,399.29998779296875,399.29998779296875,2
2004-03-31 00:00:00-05:00,421.0,428.0,420.6000061035156,427.29998779296875,427.29998779296875,4496
2004-04-30 00:00:00-04:00,389.0,389.0,389.0,387.0,387.0,2
2004-05-31 00:00:00-04:00,393.8999938964844,399.0,393.29998779296875,394.6000061035156,394.6000061035156,1864
2004-06-30 00:00:00-04:00,395.3999938964844,395.3999938964844,394.29998779296875,392.6000061035156,392.6000061035156,146
2004-07-31 00:00:00-04:00,394.0,394.5,391.0,391.70001220703125,391.70001220703125,1102
2004-08-31 00:00:00-04:00,410.3999938964844,410.3999938964844,410.3999938964844,410.3999938964844,410.3999938964844,114
2004-09-30 00:00:00-04:00,412.8999938964844,418.79998779296875,412.70001220703125,418.70001220703125,418.70001220703125,1162
2004-10-31 00:00:00-04:00,427.29998779296875,427.29998779296875,427.29998779296875,427.29998779296875,427.29998779296875,319
2004-11-30 00:00:00-05:00,453.79998779296875,454.1000061035156,448.29998779296875,451.29998779296875,451.29998779296875,14253
2004-12-31 00:00:00-05:00,431.0,431.0,431.0,428.70001220703125,428.70001220703125,4
2005-01-31 00:00:00-05:00,426.0,426.5,419.29998779296875,421.79998779296875,421.79998779296875,6857
2005-02-28 00:00:00-05:00,435.5,435.5,435.5,436.5,436.5,16
2005-03-31 00:00:00-05:00,428.70001220703125,428.70001220703125,428.70001220703125,428.70001220703125,428.70001220703125,3051
2005-04-30 00:00:00-04:00,429.5,429.5,429.5,429.5,429.5,0
2005-05-31 00:00:00-04:00,418.0,420.20001220703125,413.20001220703125,416.29998779296875,416.29998779296875,7494
2005-06-30 00:00:00-04:00,435.8999938964844,435.8999938964844,435.8999938964844,435.8999938964844,435.8999938964844,0
2005-07-31 00:00:00-04:00,430.0,432.29998779296875,429.1000061035156,431.8999938964844,431.8999938964844,776
2005-08-31 00:00:00-04:00,431.20001220703125,431.20001220703125,431.20001220703125,433.79998779296875,433.79998779296875,10
2005-09-30 00:00:00-04:00,472.70001220703125,474.0,468.5,469.0,469.0,2926
2005-10-31 00:00:00-05:00,471.1000061035156,471.1000061035156,471.1000061035156,465.1000061035156,465.1000061035156,1
2005-11-30 00:00:00-05:00,500.0,500.0,492.29998779296875,494.6000061035156,494.6000061035156,5688
2005-12-31 00:00:00-05:00,518.5999755859375,528.5,518.5999755859375,530.7000122070312,530.7000122070312,7
2006-01-31 00:00:00-05:00,566.5,572.7000122070312,565.0,570.7999877929688,570.7999877929688,6749
2006-02-28 00:00:00-05:00,553.0999755859375,558.0,553.0999755859375,561.5999755859375,561.5999755859375,49
2006-03-31 00:00:00-05:00,586.0,589.5999755859375,579.0,581.7999877929688,581.7999877929688,2845
2006-04-30 00:00:00-04:00,658.0,658.0,658.0,657.5,657.5,9
2006-05-31 00:00:00-04:00,651.0,658.5,638.0,642.5,642.5,5034
2006-06-30 00:00:00-04:00,560.9000244140625,614.5,609.0,613.5,613.5,18
2006-07-31 00:00:00-04:00,634.5,646.5,627.0,634.2000122070312,634.2000122070312,3183
2006-08-31 00:00:00-04:00,625.9000244140625,625.9000244140625,625.9000244140625,625.9000244140625,625.9000244140625,26
2006-09-30 00:00:00-04:00,598.9000244140625,604.0,598.0,597.7000122070312,597.7000122070312,109
2006-10-31 00:00:00-05:00,604.0999755859375,604.0999755859375,604.0999755859375,604.0999755859375,604.0999755859375,0
2006-11-30 00:00:00-05:00,635.0,648.0,635.0,646.9000244140625,646.9000244140625,2327
2006-12-31 00:00:00-05:00,635.2000122070312,635.2000122070312,635.2000122070312,635.2000122070312,635.2000122070312,17
2007-01-31 00:00:00-05:00,646.5,655.5,641.7999877929688,652.0,652.0,3048
2007-02-28 00:00:00-05:00,665.5999755859375,674.5,662.0,669.4000244140625,669.4000244140625,6
2007-03-31 00:00:00-04:00,665.5,665.5,656.0999755859375,665.7000122070312,665.7000122070312,1468
2007-04-30 00:00:00-04:00,677.4000244140625,680.0,677.2999877929688,680.5,680.5,12
2007-05-31 00:00:00-04:00,652.5,662.0,652.5,661.0,661.0,8065
2007-06-30 00:00:00-04:00,656.7999877929688,656.7999877929688,656.7999877929688,656.5,656.5,1
2007-07-31 00:00:00-04:00,665.0,668.2999877929688,662.5999755859375,666.9000244140625,666.9000244140625,5769
2007-08-31 00:00:00-04:00,672.5,672.7999877929688,672.5,673.0,673.0,186
2007-09-30 00:00:00-04:00,745.0999755859375,747.4000244140625,741.7999877929688,747.2000122070312,747.2000122070312,644
2007-10-31 00:00:00-04:00,789.2999877929688,795.4000244140625,789.2999877929688,792.0,792.0,12
2007-11-30 00:00:00-05:00,795.0,798.5999755859375,778.4000244140625,782.2000122070312,782.2000122070312,7212
2007-12-31 00:00:00-05:00,843.2000122070312,843.2000122070312,843.2000122070312,834.9000244140625,834.9000244140625,4
2008-01-31 00:00:00-05:00,928.2000122070312,928.5999755859375,918.2999877929688,922.7000122070312,922.7000122070312,4289
2008-02-29 00:00:00-05:00,971.4000244140625,973.0999755859375,963.5,972.0999755859375,972.0999755859375,39
2008-03-31 00:00:00-04:00,931.0,940.0999755859375,912.0,916.2000122070312,916.2000122070312,5980
2008-04-30 00:00:00-04:00,868.7000122070312,875.2000122070312,863.0,862.7999877929688,862.7999877929688,88
2008-05-31 00:00:00-04:00,887.2999877929688,898.0,881.7999877929688,892.9000244140625,892.9000244140625,2132
2008-06-30 00:00:00-04:00,927.7000122070312,933.7000122070312,922.2999877929688,926.2000122070312,926.2000122070312,144
2008-07-31 00:00:00-04:00,906.9000244140625,925.5999755859375,906.0999755859375,913.9000244140625,913.9000244140625,8550
2008-08-31 00:00:00-04:00,829.9000244140625,840.7000122070312,790.7999877929688,805.0,805.0,185
2008-09-30 00:00:00-04:00,904.7999877929688,912.5,855.0,874.2000122070312,874.2000122070312,879
2008-10-31 00:00:00-04:00,731.4000244140625,736.0,718.4000244140625,716.7999877929688,716.7999877929688,17
2008-11-30 00:00:00-05:00,817.2000122070312,817.2999877929688,766.0,774.5999755859375,774.5999755859375,2791
2008-12-31 00:00:00-05:00,860.0,883.5999755859375,858.4000244140625,883.5999755859375,883.5999755859375,35
2009-01-31 00:00:00-05:00,924.2999877929688,928.7999877929688,902.2000122070312,906.7000122070312,906.7000122070312,3220
2009-02-28 00:00:00-05:00,945.0,963.2000122070312,924.5,939.0,939.0,474
2009-03-31 00:00:00-04:00,918.0,924.5,911.5999755859375,922.5999755859375,922.5999755859375,7403
2009-04-30 00:00:00-04:00,898.2000122070312,898.9000244140625,881.2999877929688,890.7000122070312,890.7000122070312,212
2009-05-31 00:00:00-04:00,978.7999877929688,988.0999755859375,973.0,978.5999755859375,978.5999755859375,2883
2009-06-30 00:00:00-04:00,941.4000244140625,943.9000244140625,925.2999877929688,927.0999755859375,927.0999755859375,128
2009-07-31 00:00:00-04:00,934.4000244140625,958.0999755859375,932.0,953.7000122070312,953.7000122070312,10747
2009-08-31 00:00:00-04:00,959.5,959.5,944.7999877929688,951.7000122070312,951.7000122070312,21
2009-09-30 00:00:00-04:00,992.5,1009.0,992.5,1008.0,1008.0,1393
2009-10-31 00:00:00-04:00,1053.4000244140625,1061.800048828125,1043.5,1053.4000244140625,1053.4000244140625,41
2009-11-30 00:00:00-05:00,1179.9000244140625,1183.699951171875,1163.699951171875,1181.0999755859375,1181.0999755859375,14549
2009-12-31 00:00:00-05:00,1095.199951171875,1106.0999755859375,1094.0,1095.199951171875,1095.199951171875,149
2010-01-31 00:00:00-05:00,1081.0,1107.300048828125,1076.800048828125,1104.300048828125,1104.300048828125,2452
2010-02-28 00:00:00-05:00,1119.300048828125,1121.9000244140625,1113.5999755859375,1117.800048828125,1117.800048828125,184
2010-03-31 00:00:00-04:00,1103.0999755859375,1118.699951171875,1102.0,1113.300048828125,1113.300048828125,5950
2010-04-30 00:00:00-04:00,1180.0999755859375,1181.300048828125,1170.0,1180.0999755859375,1180.0999755859375,146
2010-05-31 00:00:00-04:00,1224.800048828125,1228.199951171875,1209.300048828125,1224.800048828125,1224.800048828125,4547
2010-06-30 00:00:00-04:00,1245.5,1246.199951171875,1236.699951171875,1245.5,1245.5,73
2010-07-31 00:00:00-04:00,1183.4000244140625,1191.800048828125,1174.699951171875,1183.4000244140625,1183.4000244140625,2504
2010-08-31 00:00:00-04:00,1248.300048828125,1249.4000244140625,1233.0,1248.300048828125,1248.300048828125,124
2010-09-30 00:00:00-04:00,1307.199951171875,1315.199951171875,1295.699951171875,1307.800048828125,1307.800048828125,579
2010-10-31 00:00:00-04:00,1360.300048828125,1360.300048828125,1350.699951171875,1350.199951171875,1350.199951171875,40
2010-11-30 00:00:00-05:00,1366.699951171875,1390.0999755859375,1362.800048828125,1385.0,1385.0,11370
2010-12-31 00:00:00-05:00,1405.699951171875,1421.0999755859375,1405.699951171875,1421.0999755859375,1421.0999755859375,54
2011-01-31 00:00:00-05:00,1339.0,1345.9000244140625,1323.300048828125,1333.800048828125,1333.800048828125,13657
2011-02-28 00:00:00-05:00,1410.699951171875,1415.699951171875,1407.699951171875,1409.300048828125,1409.300048828125,205
2011-03-31 00:00:00-04:00,1423.300048828125,1440.0,1420.699951171875,1438.9000244140625,1438.9000244140625,8230
2011-04-30 00:00:00-04:00,1572.9000244140625,1576.5999755859375,1543.0999755859375,1556.699951171875,1556.699951171875,200
2011-05-31 00:00:00-04:00,1536.699951171875,1541.0999755859375,1532.4000244140625,1535.9000244140625,1535.9000244140625,6152
2011-06-30 00:00:00-04:00,1511.5,1514.0,1498.800048828125,1502.300048828125,1502.300048828125,69
2011-07-31 00:00:00-04:00,1623.0,1631.800048828125,1607.0,1619.0,1619.0,2889
2011-08-31 00:00:00-04:00,1830.5999755859375,1837.9000244140625,1811.4000244140625,1828.5,1828.5,336
2011-09-30 00:00:00-04:00,1620.800048828125,1639.4000244140625,1609.4000244140625,1620.4000244140625,1620.4000244140625,284
2011-10-31 00:00:00-04:00,1741.9000244140625,1741.9000244140625,1717.0,1724.199951171875,1724.199951171875,62
2011-11-30 00:00:00-05:00,1714.0,1749.199951171875,1699.9000244140625,1745.5,1745.5,15463
2011-12-31 00:00:00-05:00,1568.9000244140625,1604.300048828125,1566.0,1599.699951171875,1599.699951171875,229
2012-01-31 00:00:00-05:00,1731.699951171875,1747.699951171875,1725.0,1737.800048828125,1737.800048828125,7540
2012-02-29 00:00:00-05:00,1789.9000244140625,1790.4000244140625,1669.0,1709.9000244140625,1709.9000244140625,359
2012-03-31 00:00:00-04:00,1670.4000244140625,1682.800048828125,1662.0,1677.5,1677.5,2531
2012-04-30 00:00:00-04:00,1663.0,1665.699951171875,1653.0,1663.4000244140625,1663.4000244140625,36
2012-05-31 00:00:00-04:00,1562.699951171875,1572.5999755859375,1551.800048828125,1562.5999755859375,1562.5999755859375,5901
2012-06-30 00:00:00-04:00,1597.0999755859375,1598.300048828125,1589.699951171875,1597.199951171875,1597.199951171875,35
2012-07-31 00:00:00-04:00,1621.0999755859375,1627.5,1610.0,1610.5,1610.5,6281
2012-08-31 00:00:00-04:00,1658.5999755859375,1690.0,1646.199951171875,1684.5999755859375,1684.5999755859375,58
2012-09-30 00:00:00-04:00,1766.0,1791.0,1763.300048828125,1780.5,1780.5,816
2012-10-31 00:00:00-04:00,1714.4000244140625,1724.5,1714.4000244140625,1717.5,1717.5,64
2012-11-30 00:00:00-05:00,1725.199951171875,1731.199951171875,1708.4000244140625,1710.9000244140625,1710.9000244140625,3690
2012-12-31 00:00:00-05:00,1655.4000244140625,1677.0999755859375,1655.4000244140625,1674.800048828125,1674.800048828125,89
2013-01-31 00:00:00-05:00,1675.4000244140625,1680.0,1657.4000244140625,1660.5999755859375,1660.5999755859375,6044
2013-02-28 00:00:00-05:00,1596.0,1601.5999755859375,1575.0999755859375,1577.699951171875,1577.699951171875,102
2013-03-31 00:00:00-04:00,1596.800048828125,1600.5,1594.800048828125,1600.0,1600.0,688
2013-04-30 00:00:00-04:00,1471.0999755859375,1476.5999755859375,1461.0,1472.199951171875,1472.199951171875,534
2013-05-31 00:00:00-04:00,1412.4000244140625,1421.0999755859375,1384.199951171875,1392.5999755859375,1392.5999755859375,5997
2013-06-30 00:00:00-04:00,1234.699951171875,1261.0,1234.199951171875,1255.9000244140625,1255.9000244140625,150
2013-07-31 00:00:00-04:00,1325.5,1338.4000244140625,1304.9000244140625,1312.4000244140625,1312.4000244140625,6252
2013-08-31 00:00:00-04:00,1393.0,1414.4000244140625,1382.300048828125,1412.0,1412.0,139
2013-09-30 00:00:00-04:00,1345.800048828125,1350.9000244140625,1322.0,1326.5,1326.5,597
2013-10-31 00:00:00-04:00,1334.0,1334.0,1321.699951171875,1323.5999755859375,1323.5999755859375,62
2013-11-30 00:00:00-05:00,1251.4000244140625,1251.5,1217.800048828125,1222.300048828125,1222.300048828125,4979
2013-12-31 00:00:00-05:00,1196.4000244140625,1212.4000244140625,1182.0,1201.9000244140625,1201.9000244140625,124
2014-01-31 00:00:00-05:00,1243.5999755859375,1254.5,1238.4000244140625,1240.0999755859375,1240.0999755859375,5820
2014-02-28 00:00:00-05:00,1329.800048828125,1332.5999755859375,1321.0999755859375,1321.4000244140625,1321.4000244140625,239
2014-03-31 00:00:00-04:00,1294.300048828125,1298.800048828125,1282.4000244140625,1283.4000244140625,1283.4000244140625,4121
2014-04-30 00:00:00-04:00,1296.0,1296.5,1286.5999755859375,1295.5999755859375,1295.5999755859375,181
2014-05-31 00:00:00-04:00,1250.0,1250.699951171875,1240.9000244140625,1243.699951171875,1243.699951171875,774
2014-06-30 00:00:00-04:00,1315.300048828125,1328.699951171875,1311.800048828125,1321.800048828125,1321.800048828125,744
2014-07-31 00:00:00-04:00,1295.0999755859375,1297.300048828125,1280.5999755859375,1281.300048828125,1281.300048828125,5663
2014-08-31 00:00:00-04:00,1284.5,1286.4000244140625,1262.5,1263.699951171875,1263.699951171875,280
2014-09-30 00:00:00-04:00,1214.800048828125,1218.199951171875,1204.0,1210.5,1210.5,680
2014-10-31 00:00:00-04:00,1199.5999755859375,1199.699951171875,1161.4000244140625,1171.0999755859375,1171.0999755859375,260
2014-11-30 00:00:00-05:00,1160.0,1220.4000244140625,1141.699951171875,1218.0,1218.0,5524
2014-12-31 00:00:00-05:00,1199.199951171875,1199.199951171875,1182.699951171875,1183.9000244140625,1183.9000244140625,92
2015-01-31 00:00:00-05:00,1284.0999755859375,1284.0999755859375,1266.0,1276.199951171875,1276.199951171875,1654
2015-02-28 00:00:00-05:00,1214.300048828125,1222.699951171875,1204.9000244140625,1207.699951171875,1207.699951171875,124
2015-03-31 00:00:00-04:00,1185.800048828125,1190.0999755859375,1178.199951171875,1183.0999755859375,1183.0999755859375,3409
2015-04-30 00:00:00-04:00,1203.0999755859375,1205.9000244140625,1176.699951171875,1182.4000244140625,1182.4000244140625,143
2015-05-31 00:00:00-04:00,1190.5999755859375,1204.0,1184.300048828125,1188.300048828125,1188.300048828125,1236
2015-06-30 00:00:00-04:00,1176.300048828125,1176.4000244140625,1166.5999755859375,1171.5,1171.5,223
2015-07-31 00:00:00-04:00,1087.699951171875,1102.800048828125,1079.0999755859375,1094.9000244140625,1094.9000244140625,5700
2015-08-31 00:00:00-04:00,1131.0999755859375,1134.0,1124.800048828125,1131.5999755859375,1131.5999755859375,194
2015-09-30 00:00:00-04:00,1124.300048828125,1126.0,1112.0999755859375,1115.5,1115.5,865
2015-10-31 00:00:00-04:00,1137.9000244140625,1138.699951171875,1132.5999755859375,1135.800048828125,1135.800048828125,180
2015-11-30 00:00:00-05:00,1056.5,1068.4000244140625,1052.0999755859375,1065.800048828125,1065.800048828125,4601
2015-12-31 00:00:00-05:00,1061.9000244140625,1062.0,1058.5,1060.300048828125,1060.300048828125,10
2016-01-31 00:00:00-05:00,1116.699951171875,1130.0,1115.300048828125,1127.9000244140625,1127.9000244140625,1682
2016-02-29 00:00:00-05:00,1218.5999755859375,1241.0,1218.5999755859375,1233.9000244140625,1233.9000244140625,580
2016-03-31 00:00:00-04:00,1225.5999755859375,1239.5999755859375,1224.5,1234.199951171875,1234.199951171875,3377
2016-04-30 00:00:00-04:00,1292.0999755859375,1304.4000244140625,1290.4000244140625,1294.699951171875,1294.699951171875,192
2016-05-31 00:00:00-04:00,1212.5,1217.5999755859375,1199.0,1214.800048828125,1214.800048828125,6432
2016-06-30 00:00:00-04:00,1315.800048828125,1323.5,1314.5,1318.4000244140625,1318.4000244140625,560
2016-07-31 00:00:00-04:00,1348.800048828125,1353.5,1345.5999755859375,1351.4000244140625,1351.4000244140625,1257
2016-08-31 00:00:00-04:00,1310.300048828125,1313.699951171875,1306.300048828125,1306.9000244140625,1306.9000244140625,214
2016-09-30 00:00:00-04:00,1320.5999755859375,1327.699951171875,1312.9000244140625,1313.300048828125,1313.300048828125,868
2016-10-31 00:00:00-04:00,1276.5999755859375,1276.5999755859375,1271.5,1271.5,1271.5,58
2016-11-30 00:00:00-05:00,1187.0999755859375,1193.300048828125,1167.9000244140625,1170.800048828125,1170.800048828125,7158
2016-12-31 00:00:00-05:00,1155.199951171875,1160.800048828125,1146.5,1160.4000244140625,1160.4000244140625,52
2017-01-31 00:00:00-05:00,1194.9000244140625,1214.699951171875,1193.5,1208.5999755859375,1208.5999755859375,3212
2017-02-28 00:00:00-05:00,1253.5999755859375,1257.300048828125,1247.199951171875,1252.5999755859375,1252.5999755859375,721
2017-03-31 00:00:00-04:00,1242.0999755859375,1248.800048828125,1238.699951171875,1247.300048828125,1247.300048828125,8223
2017-04-30 00:00:00-04:00,1268.699951171875,1269.300048828125,1253.300048828125,1253.300048828125,1253.300048828125,34
2017-05-31 00:00:00-04:00,1262.4000244140625,1273.199951171875,1258.5,1272.0,1272.0,2712
2017-06-30 00:00:00-04:00,1243.699951171875,1243.699951171875,1239.0999755859375,1240.699951171875,1240.699951171875,43
2017-07-31 00:00:00-04:00,1268.9000244140625,1270.800048828125,1265.800048828125,1266.5999755859375,1266.5999755859375,7780
2017-08-31 00:00:00-04:00,1306.5999755859375,1322.300048828125,1301.699951171875,1316.199951171875,1316.199951171875,373
2017-09-30 00:00:00-04:00,1275.0,1276.0999755859375,1270.4000244140625,1272.699951171875,1272.699951171875,136
2017-10-31 00:00:00-04:00,1273.0999755859375,1274.5999755859375,1266.0999755859375,1267.0,1267.0,235
2017-11-30 00:00:00-05:00,1283.0999755859375,1284.5,1269.699951171875,1273.199951171875,1273.199951171875,3049
2017-12-31 00:00:00-05:00,1302.300048828125,1317.5999755859375,1302.300048828125,1313.699951171875,1313.699951171875,68
2018-01-31 00:00:00-05:00,1337.5,1346.9000244140625,1331.800048828125,1339.0,1339.0,4881
2018-02-28 00:00:00-05:00,1315.4000244140625,1321.0,1315.4000244140625,1315.5,1315.5,58
2018-03-31 00:00:00-04:00,1327.0,1344.199951171875,1324.699951171875,1342.0999755859375,1342.0999755859375,649
2018-04-30 00:00:00-04:00,1309.5999755859375,1316.199951171875,1309.5999755859375,1316.199951171875,1316.199951171875,49
2018-05-31 00:00:00-04:00,1301.0,1306.800048828125,1296.5999755859375,1300.0999755859375,1300.0999755859375,4082
2018-06-30 00:00:00-04:00,1249.9000244140625,1249.9000244140625,1239.800048828125,1239.800048828125,1239.800048828125,29
2018-07-31 00:00:00-04:00,1220.4000244140625,1228.0999755859375,1213.0,1223.699951171875,1223.699951171875,2722
2018-08-31 00:00:00-04:00,1207.0999755859375,1208.199951171875,1199.0999755859375,1200.300048828125,1200.300048828125,191
2018-09-30 00:00:00-04:00,1191.5999755859375,1191.5999755859375,1185.800048828125,1187.0999755859375,1187.0999755859375,180
2018-10-31 00:00:00-04:00,1216.0,1216.5999755859375,1212.0,1212.300048828125,1212.300048828125,121
2018-11-30 00:00:00-05:00,1224.0999755859375,1225.0,1216.0999755859375,1220.199951171875,1220.199951171875,2060
2018-12-31 00:00:00-05:00,1278.0,1281.300048828125,1277.5999755859375,1278.300048828125,1278.300048828125,19
2019-01-31 00:00:00-05:00,1320.0,1325.4000244140625,1316.699951171875,1319.699951171875,1319.699951171875,1970
2019-02-28 00:00:00-05:00,1321.0999755859375,1323.699951171875,1311.5,1312.800048828125,1312.800048828125,141
2019-03-31 00:00:00-04:00,1291.800048828125,1295.9000244140625,1285.699951171875,1288.4000244140625,1288.4000244140625,675
2019-04-30 00:00:00-04:00,1281.699951171875,1283.300048828125,1280.800048828125,1282.800048828125,1282.800048828125,114
2019-05-31 00:00:00-04:00,1287.699951171875,1306.4000244140625,1287.5,1305.800048828125,1305.800048828125,2814
2019-06-30 00:00:00-04:00,1386.5999755859375,1395.800048828125,1382.800048828125,1385.5999755859375,1385.5999755859375,214
2019-07-31 00:00:00-04:00,1431.300048828125,1435.800048828125,1411.199951171875,1426.0999755859375,1426.0999755859375,3294
2019-08-31 00:00:00-04:00,1522.9000244140625,1547.300048828125,1521.0,1545.9000244140625,1545.9000244140625,139
2019-09-30 00:00:00-04:00,1495.9000244140625,1495.9000244140625,1463.5,1465.699951171875,1465.699951171875,1078
2019-10-31 00:00:00-04:00,1496.0999755859375,1513.0999755859375,1496.0999755859375,1511.4000244140625,1511.4000244140625,210
2019-11-30 00:00:00-05:00,1462.800048828125,1464.4000244140625,1453.300048828125,1462.300048828125,1462.300048828125,2172
2019-12-31 00:00:00-05:00,1513.800048828125,1523.4000244140625,1513.800048828125,1519.5,1519.5,301
2020-01-31 00:00:00-05:00,1573.4000244140625,1589.0,1570.0,1582.9000244140625,1582.9000244140625,1095
2020-02-29 00:00:00-05:00,1583.9000244140625,1608.300048828125,1574.300048828125,1592.300048828125,1592.300048828125,537
2020-03-31 00:00:00-04:00,1618.699951171875,1621.0,1576.0,1583.4000244140625,1583.4000244140625,2874
2020-04-30 00:00:00-04:00,1719.300048828125,1719.300048828125,1680.800048828125,1684.199951171875,1684.199951171875,327
2020-05-31 00:00:00-04:00,1740.4000244140625,1747.0,1727.0999755859375,1737.800048828125,1737.800048828125,871
2020-06-30 00:00:00-04:00,1777.300048828125,1793.199951171875,1774.4000244140625,1793.0,1793.0,986
2020-07-31 00:00:00-04:00,1948.5999755859375,1981.0999755859375,1948.0,1962.800048828125,1962.800048828125,2914
2020-08-31 00:00:00-04:00,1970.0,1971.300048828125,1953.300048828125,1967.5999755859375,1967.5999755859375,158
2020-09-30 00:00:00-04:00,1893.0,1899.699951171875,1879.800048828125,1887.5,1887.5,600
2020-10-31 00:00:00-04:00,1872.9000244140625,1894.699951171875,1872.9000244140625,1890.4000244140625,1890.4000244140625,190
2020-11-30 00:00:00-05:00,1785.0,1787.199951171875,1762.300048828125,1775.699951171875,1775.699951171875,3145
2020-12-31 00:00:00-05:00,1897.0,1901.300048828125,1892.699951171875,1893.0999755859375,1893.0999755859375,127
2021-01-31 00:00:00-05:00,1866.5999755859375,1871.9000244140625,1850.0,1860.800048828125,1860.800048828125,1494
2021-02-28 00:00:00-05:00,1737.0999755859375,1747.0,1720.300048828125,1722.5,1722.5,407
2021-03-31 00:00:00-04:00,1683.699951171875,1713.800048828125,1676.5,1713.800048828125,1713.800048828125,762
2021-04-30 00:00:00-04:00,1771.800048828125,1771.800048828125,1763.9000244140625,1767.300048828125,1767.300048828125,18
2021-05-31 00:00:00-04:00,1905.0999755859375,1916.199951171875,1892.800048828125,1902.9000244140625,1902.9000244140625,640
