Date,1M,3M,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,11Y,12Y,13Y,14Y,15Y,16Y,17Y,18Y,19Y,6M,20Y,21Y,22Y,23Y,24Y,25Y,26Y,27Y,28Y,29Y,30Y,31Y,32Y,33Y,34Y,35Y,36Y,37Y,38Y,39Y,40Y,41Y,42Y,43Y,44Y,45Y,46Y,47Y,48Y,49Y,50Y
2008-03-31 00:00:04,3.026348,2.929248,2.937123,3.103465,3.258582,3.466383,3.800714,3.996407,4.204702,4.354892,4.522031,4.619902,4.768042,4.861287,4.923772,4.979424,5.081581,5.120059,5.14169,5.1627,5.197895,2.92863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-04-30 00:00:04,3.044435,3.071737,3.235637,3.599722,3.837852,3.973759,4.143074,4.424069,4.612986,4.69829,4.757083,4.773432,4.994844,5.100772,5.173172,5.203694,5.258295,5.297324,5.311437,5.325549,5.348184,3.1334,5.372296,5.391785,5.411275,5.430764,5.450253,5.469743,5.489232,5.508721,5.528211,5.5477,,,,,,,,,,,,,,,,,,,,,
2008-05-31 00:00:04,3.167699,3.211155,3.547053,4.122619,4.310765,4.459269,4.693607,5.03587,5.1925,5.290725,5.350146,5.382508,5.49626,5.587738,5.663235,5.68639,5.732302,5.750775,5.768602,5.786428,5.806003,3.29174,5.822534,5.826698,5.830863,5.835027,5.839191,5.843356,5.84752,5.851684,5.855849,5.860013,,,,,,,,,,,,,,,,,,,,,
2008-06-30 00:00:04,3.231889,3.31509,4.105243,4.843378,5.222143,5.44848,5.602014,5.772223,5.876719,5.901032,5.943579,6.014127,6.153488,6.221788,6.286506,6.30996,6.363374,6.398979,6.414259,6.42954,6.457958,3.508655,6.481704,6.492698,6.503691,6.514685,6.525679,6.536673,6.547667,6.558661,6.569655,6.580649,,,,,,,,,,,,,,,,,,,,,
2008-07-31 00:00:04,3.401375,3.479329,3.774578,4.311145,4.488645,4.660572,4.802232,5.021823,5.075137,5.088832,5.124722,5.191068,5.37336,5.46941,5.554889,5.590072,5.657666,5.680951,5.684134,5.688537,5.713972,3.551514,5.739453,5.76501,5.790568,5.816125,5.841682,5.86724,5.892797,5.918355,5.943912,5.969469,,,,,,,,,,,,,,,,,,,,,
2008-08-31 00:00:04,3.761605,3.769309,3.789301,3.963109,4.107222,4.205929,4.324462,4.389163,4.415238,4.421524,4.427579,4.452104,4.57689,4.714924,4.830121,4.873273,4.969834,5.002637,5.013779,5.034607,5.11374,3.77343,5.165279,5.184102,5.202925,5.221748,5.240571,5.259394,5.278217,5.29704,5.315863,5.334686,,,,,,,,,,,,,,,,,,,,,
2008-09-30 00:00:04,3.759573,3.766185,3.790002,3.942886,4.015894,4.117465,4.241518,4.345531,4.412864,4.447828,4.434862,4.49482,4.61801,4.708247,4.780566,4.803119,4.885125,4.915366,4.945289,4.980989,5.036948,3.765811,5.071751,5.088313,5.104875,5.121438,5.138,5.154562,5.171125,5.187687,5.204249,5.220812,,,,,,,,,,,,,,,,,,,,,
2008-10-31 00:00:04,3.447752,3.45051,3.408262,3.386903,3.446508,3.508389,3.577811,3.666108,3.754623,3.79569,3.822556,3.937845,4.101607,4.200714,4.304296,4.379172,4.468888,4.516049,4.552975,4.596002,4.652808,3.445795,4.687605,4.709022,4.730439,4.751856,4.773273,4.794689,4.816106,4.837523,4.85894,4.880356,,,,,,,,,,,,,,,,,,,,,
2008-11-30 00:00:04,3.230441,3.149479,3.049733,3.1014,3.131583,3.177879,3.249404,3.35684,3.504774,3.584694,3.602727,3.65622,3.847347,3.966505,4.057066,4.106514,4.205805,4.260161,4.305364,4.34714,4.383598,3.112923,4.409021,4.429866,4.450712,4.471558,4.492403,4.513249,4.534095,4.55494,4.575786,4.596632,,,,,,,,,,,,,,,,,,,,,
2008-12-31 00:00:04,2.10215,2.033729,1.942051,1.864209,1.924286,2.008745,2.060391,2.165502,2.319126,2.412898,2.417579,2.536164,2.722916,2.925455,3.049249,3.119771,3.214682,3.251423,3.28071,3.320109,3.370132,1.971455,3.397307,3.418866,3.440426,3.461985,3.483545,3.505105,3.526664,3.548224,3.569783,3.591343,,,,,,,,,,,,,,,,,,,,,
2009-01-31 00:00:04,1.85294,1.779667,1.702791,1.833818,2.016723,2.271039,2.404409,2.606667,2.930832,3.144129,3.370201,3.526654,3.689681,3.767249,3.898037,4.055817,4.214398,4.295688,4.366358,4.446908,4.535085,1.745735,4.562163,4.580867,4.599571,4.618275,4.63698,4.655684,4.674388,4.693092,4.711796,4.7305,,,,,,,,,,,,,,,,,,,,,
2009-02-28 00:00:04,1.353863,1.347984,1.371041,1.587818,1.956779,2.387662,2.639373,2.900317,3.18715,3.509989,3.781398,3.93778,4.113368,4.211405,4.425769,4.769269,4.867775,4.906138,4.940518,4.98547,5.036341,1.351441,5.05236,5.06678,5.081201,5.095622,5.110042,5.124463,5.138884,5.153304,5.167725,5.182146,,,,,,,,,,,,,,,,,,,,,
2009-03-31 00:00:04,1.118352,1.12587,1.14531,1.373571,1.873891,2.259848,2.415987,2.770595,3.011259,3.22192,3.362146,3.602099,3.882149,4.064218,4.206547,4.33674,4.396445,4.436024,4.474861,4.515038,4.555267,1.135723,4.582824,4.61038,4.637936,4.665493,4.693049,4.720605,4.748162,4.775718,4.803274,,,,,,,,,,,,,,,,,,,,,,
2009-04-30 00:00:04,1.015031,1.021304,1.065747,1.195714,1.596517,1.94226,2.213088,2.497321,2.640548,2.768438,2.953213,3.158297,3.424333,3.774592,3.809775,3.898114,4.029367,4.077117,4.124867,4.160149,4.19175,1.054293,4.218735,4.245721,4.272706,4.299691,4.326676,4.353661,4.380647,4.407632,4.434617,,,,,,,,,,,,,,,,,,,,,,
2009-05-31 00:00:04,1.072426,1.078597,1.253238,1.765055,2.109587,2.614918,2.911027,3.196958,3.560111,3.811544,3.96414,4.112819,4.288141,4.398597,4.45092,4.564555,4.630525,4.677001,4.723478,4.759524,4.790928,1.195724,4.809346,4.827765,4.846183,4.864602,4.88302,4.901439,4.919857,4.938276,4.956694,,,,,,,,,,,,,,,,,,,,,,
2009-06-30 00:00:04,1.085342,1.171716,1.471757,2.083107,2.636869,3.040586,3.134539,3.39873,3.516484,3.636015,3.718066,3.796674,4.05639,4.217625,4.272654,4.400487,4.483946,4.542519,4.601092,4.653017,4.695045,1.290011,4.712749,4.730454,4.748158,4.765863,4.783568,4.801272,4.818977,4.836681,4.854386,4.881491,,,,,,,,,,,,,,,,,,,,,
2009-07-31 00:00:04,1.079123,1.124915,1.375297,1.850642,2.391333,2.767379,2.943219,3.219654,3.399057,3.549298,3.709568,3.779536,4.008072,4.186338,4.22949,4.364126,4.433201,4.471825,4.509363,4.528157,4.548749,1.250011,4.572402,4.596056,4.61971,4.643364,4.667017,4.690671,4.714325,4.737979,4.761632,4.80383,,,,,,,,,,,,,,,,,,,,,
2009-08-31 00:00:04,1.087495,1.176731,1.44481,1.962932,2.488532,2.904167,3.117619,3.387323,3.494705,3.675,3.754011,3.927143,4.09522,4.228376,4.267318,4.350407,4.400057,4.434968,4.467902,4.488675,4.508333,1.278345,4.526657,4.54498,4.563303,4.581626,4.59995,4.618273,4.636596,4.654919,4.673243,4.716229,,,,,,,,,,,,,,,,,,,,,
2009-09-30 00:00:04,1.114046,1.221866,1.575259,2.053003,2.572316,3.039018,3.384948,3.588238,3.754514,3.963158,4.05548,4.176021,4.438569,4.561893,4.578132,4.627917,4.64461,4.66371,4.68177,4.696183,4.707304,1.375727,4.715585,4.723866,4.732147,4.740429,4.74871,4.756991,4.765272,4.773553,4.781834,4.809365,,,,,,,,,,,,,,,,,,,,,
2009-10-31 00:00:04,1.142754,1.241927,1.619479,2.317807,2.716,3.460086,3.809291,4.037218,4.105749,4.244309,4.376682,4.533161,4.624314,4.683294,4.703502,4.755405,4.758816,4.776869,4.792,4.792,4.795637,1.406014,4.801434,4.807231,4.813027,4.818824,4.824621,4.830418,4.836215,4.842012,4.847808,4.860928,4.87776,,,,,,,,,,,,,,,,,,,,
2009-11-30 00:00:04,1.159502,1.245271,1.49941,2.115,2.668233,3.210012,3.551913,3.782202,4.014262,4.171421,4.250902,4.409687,4.470358,4.556442,4.61144,4.684126,4.72702,4.745115,4.759233,4.770114,4.784363,1.375013,4.796108,4.8026,4.809092,4.815584,4.822076,4.828568,4.83506,4.841552,4.848044,4.8593,4.879707,,,,,,,,,,,,,,,,,,,,
2009-12-31 00:00:04,1.030813,1.111544,1.525642,2.195308,2.820844,3.293679,3.639916,3.849741,4.050129,4.148947,4.214262,4.375921,4.465339,4.57694,4.624686,4.685998,4.721624,4.728096,4.736363,4.746536,4.76916,1.270011,4.784512,4.790404,4.796296,4.802187,4.808079,4.813971,4.819863,4.825755,4.831646,4.847361,4.867029,,,,,,,,,,,,,,,,,,,,
2010-01-31 00:00:04,1.208077,1.246943,1.519261,2.013921,2.496099,2.997937,3.280559,3.526762,3.749636,3.877351,3.948026,4.122259,4.157452,4.229946,4.28416,4.319279,4.370984,4.395792,4.412222,4.422114,4.44279,1.350012,4.462551,4.48069,4.498829,4.516968,4.535107,4.553247,4.571386,4.589525,4.607664,4.651751,4.705155,,,,,,,,,,,,,,,,,,,,
2010-02-28 00:00:04,1.209753,1.23942,1.60526,2.178987,2.635152,3.10572,3.414084,3.621571,3.79155,3.847801,3.89421,4.013426,4.034794,4.095629,4.136093,4.17257,4.197116,4.253203,4.28665,4.307422,4.33829,1.41668,4.360917,4.379438,4.39796,4.416481,4.435002,4.453523,4.472044,4.490565,4.509087,4.549231,4.6036,,,,,,,,,,,,,,,,,,,,
2010-03-31 00:00:04,1.191565,1.238345,1.653205,2.250863,2.76815,3.192248,3.494509,3.682635,3.820558,3.872768,3.951071,4.047485,4.048562,4.104036,4.148124,4.172006,4.198399,4.23538,4.251823,4.260956,4.287811,1.414299,4.302608,4.313573,4.324538,4.335504,4.346469,4.357434,4.3684,4.379365,4.391685,4.447593,4.494621,,,,,,,,,,,,,,,,,,,,
2010-04-30 00:00:04,1.104239,1.190103,1.598646,2.130383,2.53791,2.907329,3.122647,3.280354,3.453828,3.502197,3.529846,3.670454,3.74989,3.781464,3.871438,3.908889,3.934681,3.986454,4.012548,4.031999,4.04897,1.335012,4.063551,4.077681,4.09181,4.10594,4.120069,4.134199,4.148328,4.162458,4.180682,4.231265,4.296946,,,,,,,,,,,,,,,,,,,,
2010-05-31 00:00:04,1.086777,1.191775,1.522806,2.148723,2.500773,2.887051,3.06441,3.157754,3.2917,3.330417,3.329258,3.488382,3.582472,3.622165,3.676402,3.704403,3.750922,3.786054,3.817094,3.846193,3.869691,1.300012,3.885827,3.901375,3.916923,3.93247,3.948018,3.963566,3.979114,3.994662,4.016596,4.064517,4.122343,,,,,,,,,,,,,,,,,,,,
2010-06-30 00:00:04,1.145625,1.211835,1.558958,2.128693,2.44356,2.833554,2.989752,3.072775,3.180286,3.206942,3.170609,3.327898,3.416782,3.474518,3.550629,3.592824,3.635714,3.693959,3.732718,3.767971,3.795867,1.324298,3.814525,3.833182,3.85184,3.870497,3.889155,3.907812,3.92647,3.945127,3.971006,4.015276,4.051429,,,,,,,,,,,,,,,,,,,,
2010-07-31 00:00:04,1.43721,1.56305,1.932147,2.446796,2.737575,2.966678,3.087894,3.140301,3.255414,3.304192,3.357143,3.449823,3.507296,3.549696,3.61096,3.646404,3.69484,3.761686,3.789666,3.821422,3.857296,1.755735,3.873335,3.889374,3.905413,3.921452,3.937491,3.953529,3.969568,3.985607,4.004576,4.031284,,,,,,,,,,,,,,,,,,,,,
2010-08-31 00:00:04,1.593922,1.692145,1.994396,2.421745,2.609286,2.693012,2.694413,2.773646,2.826191,2.836796,2.92,3.012084,3.099899,3.147711,3.263677,3.311625,3.371925,3.444251,3.495122,3.540159,3.574839,1.838595,3.593987,3.613136,3.632284,3.651433,3.670581,3.689729,3.708878,3.728026,3.771381,3.841246,,,,,,,,,,,,,,,,,,,,,
2010-09-30 00:00:04,1.597038,1.673496,2.005005,2.351425,2.524792,2.571264,2.561741,2.705658,2.847749,2.902257,3.042024,3.120355,3.178501,3.20376,3.293826,3.335555,3.397943,3.458162,3.479924,3.508226,3.538253,1.805022,3.557156,3.576059,3.594962,3.613865,3.632768,3.651671,3.670574,3.689477,3.725219,3.792494,,,,,,,,,,,,,,,,,,,,,
2010-10-31 00:00:04,1.635634,1.7151,1.988738,2.329714,2.527081,2.773708,2.880127,2.951905,3.045599,3.091208,3.148342,3.190885,3.226633,3.25911,3.360882,3.454488,3.480091,3.504144,3.540602,3.572459,3.596953,1.815737,3.612828,3.628703,3.644578,3.660454,3.676329,3.692204,3.708079,3.723954,3.749074,3.781843,3.815638,,,,,,,,,,,,,,,,,,,,
2010-11-30 00:00:04,1.687664,1.753839,2.105643,2.382071,2.638837,2.819926,2.981285,3.186475,3.313694,3.432569,3.517545,3.590661,3.68717,3.730573,3.79651,3.814529,3.845248,3.890772,3.90561,3.921949,3.94381,1.896691,3.972221,3.992404,4.001809,4.011214,4.020618,4.030023,4.039428,4.048833,4.070266,4.098765,4.135238,,,,,,,,,,,,,,,,,,,,
2010-12-31 00:00:04,1.909337,1.96314,2.509345,2.811629,3.048621,3.133951,3.180575,3.446585,3.532703,3.601202,3.716845,3.75958,3.809888,3.888187,3.96505,4.011027,4.048381,4.106008,4.121835,4.136488,4.15339,2.173366,4.17261,4.184546,4.189991,4.195435,4.20088,4.206325,4.21177,4.217214,4.234197,4.251253,4.267988,,,,,,,,,,,,,,,,,,,,
2011-01-31 00:00:04,2.05171,2.114144,2.54391,2.962922,3.211603,3.360168,3.404922,3.574453,3.628215,3.659689,3.77539,3.846493,3.973769,4.047268,4.098562,4.145502,4.161746,4.191861,4.20797,4.223691,4.242406,2.274321,4.263177,4.275393,4.281969,4.288545,4.295121,4.301697,4.308273,4.314849,4.329587,4.357143,4.378311,,,,,,,,,,,,,,,,,,,,
2011-02-28 00:00:04,2.069003,2.251317,2.68047,3.13351,3.35807,3.459863,3.479847,3.639427,3.686407,3.719693,3.83405,3.89438,3.99634,4.07616,4.150761,4.16049,4.183108,4.216726,4.232553,4.239539,4.253494,2.451708,4.271042,4.279694,4.284149,4.288604,4.293058,4.297513,4.301968,4.306423,4.324282,4.344618,4.364146,,,,,,,,,,,,,,,,,,,,
2011-03-31 00:00:04,2.37586,2.497771,2.828114,3.062008,3.250912,3.349506,3.411118,3.535125,3.648518,3.686,3.723107,3.751764,3.778699,3.940421,4.013732,4.049412,4.097246,4.12854,4.148279,4.156112,4.163327,2.70005,4.170346,4.180172,4.190864,4.201556,4.212247,4.222939,4.233631,4.244674,4.267037,4.31744,4.3627,4.393146,4.420516,4.447886,4.475256,4.502626,4.529996,4.557366,4.584736,4.612106,4.639476,4.666846,4.694216,4.721586,4.748956,4.776326,4.803696,4.831066,4.858436,4.885806,4.913176
2011-04-30 00:00:04,2.403566,2.62429,3.046919,3.192389,3.279769,3.36458,3.417635,3.528081,3.634206,3.657058,3.719126,3.734167,3.763392,3.865053,3.946079,3.970264,4.020476,4.066922,4.095113,4.113016,4.126664,2.851484,4.139557,4.150858,4.161889,4.17292,4.183951,4.194982,4.206013,4.219428,4.250235,4.289306,4.319055,4.348411,4.378022,4.407632,4.437242,4.466853,4.496463,4.526074,4.555684,4.585294,4.614905,4.644515,4.674126,4.703736,4.733346,4.762957,4.792567,4.822178,4.851788,4.881398,4.911009
2011-05-31 00:00:04,2.570542,2.739342,3.148684,3.318907,3.395871,3.462899,3.496688,3.575037,3.67759,3.695987,3.751618,3.786111,3.809755,3.900333,3.934902,3.944617,4.007142,4.040984,4.058862,4.061474,4.05625,2.968393,4.050401,4.068904,4.089199,4.109493,4.129787,4.150082,4.170376,4.191919,4.218541,4.267534,4.29669,4.325868,4.355169,4.384471,4.413772,4.443073,4.472374,4.501676,4.530977,4.560278,4.589579,4.618881,4.648182,4.677483,4.706784,4.736085,4.765387,4.794688,4.823989,4.85329,4.882592
2011-06-30 00:00:04,2.873995,3.059981,3.499552,3.65653,3.713087,3.746377,3.776812,3.814537,3.859355,3.880765,3.903082,3.908108,3.926115,3.959782,3.979147,3.978768,4.031634,4.040756,4.044628,4.043374,4.048388,3.320075,4.053486,4.064623,4.07576,4.086897,4.098034,4.109171,4.120308,4.136889,4.167956,4.215,4.267265,4.294569,4.321872,4.349176,4.376479,4.403782,4.431086,4.458389,4.485692,4.512996,4.540299,4.567603,4.594906,4.622209,4.649513,4.676816,4.704119,4.731423,4.758726,4.78603,4.813333
2011-07-31 00:00:04,3.081576,3.306928,3.645296,3.709688,3.756404,3.758726,3.799956,3.858868,3.942743,3.968497,3.992891,3.988453,4.015184,4.074776,4.088366,4.106298,4.142748,4.161542,4.184034,4.212324,4.236557,3.525085,4.258709,4.262422,4.266134,4.269846,4.273559,4.277271,4.280984,4.292618,4.319107,4.353609,4.375974,4.400073,4.424171,4.44827,4.472368,4.496467,4.520565,4.544664,4.568763,4.592861,4.61696,4.641058,4.665157,4.689256,4.713354,4.737453,4.761551,4.78565,4.809749,4.833847,
2011-08-31 00:00:04,3.334967,3.404405,3.478254,3.5,3.414754,3.411401,3.418816,3.4368,3.45277,3.465238,3.491488,3.513869,3.531146,3.583232,3.596503,3.609006,3.646097,3.665881,3.697447,3.745268,3.802926,3.470082,3.852226,3.864353,3.87648,3.888607,3.900735,3.912862,3.924989,3.944227,3.986827,4.082666,4.139773,4.164663,4.189552,4.214441,4.239331,4.26422,4.28911,4.313999,4.338888,4.363778,4.388667,4.413556,4.438446,4.463335,4.488225,4.513114,4.538003,4.562893,4.587782,4.612671,
2011-09-30 00:00:04,3.50066,3.501905,3.566705,3.608229,3.556995,3.538132,3.600526,3.607628,3.746311,3.773036,3.787355,3.748155,3.809642,3.871275,3.885555,3.914477,3.974829,3.996591,4.019285,4.047541,4.089322,3.553419,4.12217,4.130338,4.138505,4.146672,4.154839,4.163007,4.171174,4.190565,4.225267,4.26811,4.293486,4.318375,4.343265,4.368154,4.393044,4.417933,4.442822,4.467712,4.492601,4.51749,4.54238,4.567269,4.592158,4.617048,4.641937,4.666827,4.691716,4.716605,4.741495,4.766384,
2011-10-31 00:00:04,3.463695,3.417371,3.323959,3.255355,3.248775,3.181064,3.229675,3.21529,3.306885,3.345,3.362207,3.381451,3.410513,3.496136,3.519529,3.557703,3.638978,3.672892,3.705199,3.73956,3.77967,3.382935,3.811517,3.828063,3.84461,3.861157,3.877703,3.89425,3.910796,3.94387,3.993215,4.054514,4.102961,4.123153,4.143345,4.163538,4.18373,4.203922,4.224114,4.244306,4.264498,4.284691,4.304883,4.325075,4.345267,4.365459,4.385651,4.405844,4.426036,4.446228,4.46642,4.486612,
2011-11-30 00:00:04,3.293881,3.248118,3.201481,3.212855,3.224735,3.189624,3.25725,3.32385,3.363883,3.414599,3.432856,3.423855,3.486063,3.551551,3.56681,3.638348,3.677255,3.702135,3.727349,3.759681,3.801362,3.221387,3.832522,3.849898,3.867275,3.884651,3.902027,3.919404,3.93678,3.973441,4.023212,4.077468,4.113827,4.130059,4.146291,4.162524,4.178756,4.194988,4.21122,4.227452,4.243685,4.259917,4.276149,4.292381,4.308613,4.324846,4.341078,4.35731,4.373542,4.389775,4.406007,4.422239,
2011-12-31 00:00:04,3.137782,3.135081,3.094759,3.093135,3.079613,3.072021,3.150047,3.214788,3.230196,3.285067,3.303963,3.333426,3.391998,3.441491,3.506355,3.558934,3.612731,3.657955,3.690364,3.732857,3.787457,3.128638,3.820689,3.834879,3.849068,3.863258,3.877448,3.891638,3.905827,3.941877,3.996081,4.070259,4.115836,4.129095,4.142354,4.155614,4.168873,4.182132,4.195391,4.208651,4.22191,4.235169,4.248428,4.261687,4.274947,4.288206,4.301465,4.314724,4.327984,4.341243,4.354502,4.367761,
2012-01-31 00:00:04,3.049499,3.031432,3.040351,3.073307,3.029843,3.0258,3.118315,3.146875,3.171273,3.202698,3.214639,3.211063,3.288173,3.355392,3.407909,3.434629,3.502724,3.522507,3.540973,3.54983,3.552337,3.05673,3.565193,3.594866,3.631594,3.668321,3.705048,3.741776,3.778503,3.804143,3.893333,4.006891,4.053024,4.063429,4.073835,4.08424,4.094645,4.10505,4.115456,4.125861,4.136266,4.146671,4.157077,4.167482,4.177887,4.188292,4.198698,4.209103,4.219508,4.229913,4.240319,4.250724,
2012-02-29 00:00:04,3.016944,3.018478,3.082097,3.1752,3.271235,3.308035,3.388304,3.49529,3.527429,3.553967,3.56474,3.584553,3.647829,3.68383,3.706163,3.727744,3.768207,3.79449,3.803182,3.822678,3.847747,3.055778,3.873931,3.890176,3.901169,3.912162,3.923155,3.934149,3.945142,3.980325,4.074644,4.167987,4.199803,4.209863,4.219924,4.229984,4.240045,4.250105,4.260165,4.270226,4.280286,4.290347,4.300407,4.310468,4.320528,4.330588,4.340649,4.350709,4.36077,4.37083,4.38089,4.390951,
2012-03-31 00:00:04,3.00537,3.031432,3.128523,3.333092,3.546022,3.596458,3.653532,3.742715,3.773166,3.81222,3.824898,3.867285,3.909654,3.951446,3.969528,3.999863,4.039334,4.080918,4.090786,4.113876,4.14098,3.082922,4.162916,4.175372,4.185262,4.195152,4.205042,4.214932,4.225049,4.240886,4.275476,4.318817,4.334866,4.342929,4.350992,4.359054,4.367117,4.37518,4.383242,4.391305,4.399367,4.40743,4.415493,4.423555,4.431618,4.43968,4.447743,4.455806,4.463868,4.471931,4.479994,4.488056,
2012-04-30 00:00:04,3.01188,3.060221,3.212907,3.36479,3.486975,3.525165,3.580971,3.695499,3.731281,3.776815,3.79822,3.82936,3.909549,3.958252,3.97593,4.0002,4.049773,4.1255,4.13557,4.153462,4.1728,3.162925,4.197201,4.211209,4.222952,4.234694,4.246437,4.25818,4.269884,4.281294,4.328457,4.383522,4.396722,4.402893,4.409065,4.415237,4.421409,4.42758,4.433752,4.439924,4.446096,4.452268,4.458439,4.464611,4.470783,4.476955,4.483127,4.489298,4.49547,4.501642,4.507814,4.513985,
2012-05-31 00:00:04,2.971374,3.037189,3.160874,3.311151,3.419364,3.457869,3.516769,3.61837,3.677975,3.713259,3.726049,3.745,3.880301,3.92093,3.9594,4.006508,4.03484,4.09087,4.10206,4.122814,4.144301,3.11578,4.164097,4.176033,4.187276,4.198519,4.209762,4.221006,4.232966,4.247799,4.290751,4.360168,4.369867,4.375789,4.381711,4.387634,4.393556,4.399478,4.4054,4.411322,4.417244,4.423166,4.429088,4.43501,4.440932,4.446854,4.452776,4.458698,4.46462,4.470542,4.476464,4.482386,
2012-06-30 00:00:04,2.964142,3.028553,3.146809,3.222069,3.246863,3.283056,3.349458,3.432354,3.495574,3.527816,3.526848,3.57039,3.700719,3.752454,3.787579,3.833071,3.830422,3.941597,3.976232,4.007747,4.039064,3.102923,4.061504,4.075246,4.088987,4.102729,4.11647,4.130212,4.146564,4.170403,4.221717,4.255933,4.263211,4.270489,4.277767,4.285044,4.292322,4.2996,4.306878,4.314156,4.321433,4.328711,4.335989,4.343267,4.350544,4.357822,4.3651,4.372378,4.379655,4.386933,4.394211,,
2012-07-31 00:00:04,2.968481,3.01416,3.010327,3.083842,3.110883,3.125075,3.177635,3.216384,3.25281,3.278306,3.300365,3.326455,3.377598,3.409412,3.426611,3.457248,3.483912,3.575549,3.630371,3.664035,3.69742,3.022919,3.727263,3.745502,3.763741,3.781979,3.800218,3.818457,3.865186,3.95752,4.022265,4.074943,4.080936,4.08693,4.092923,4.098917,4.10491,4.110903,4.116897,4.12289,4.128884,4.134877,4.140871,4.146864,4.152857,4.158851,4.164844,4.170838,4.176831,4.182825,4.188818,,
2012-08-31 00:00:04,2.910628,3.002645,3.003289,3.08722,3.117926,3.167418,3.228806,3.309555,3.364248,3.389563,3.384081,3.427612,3.498504,3.53647,3.564954,3.591126,3.599026,3.669025,3.700369,3.741911,3.776761,3.014348,3.785164,3.80715,3.829136,3.851123,3.873109,3.895096,3.927774,3.973185,4.012017,4.023178,4.032168,4.041158,4.050148,4.059138,4.068129,4.077119,4.086109,4.095099,4.104089,4.113079,4.122069,4.13106,4.14005,4.14904,4.15803,4.16702,4.17601,4.185,4.193991,,
2012-09-30 00:00:04,2.923841,3.024104,3.037068,3.16884,3.188071,3.261794,3.328887,3.447124,3.516883,3.536639,3.523626,3.582465,3.642837,3.712285,3.76505,3.799702,3.810385,3.901268,3.933874,3.962133,3.992916,3.046427,4.023421,4.033278,4.043136,4.052994,4.062851,4.072709,4.091699,4.120237,4.158189,4.197849,4.203161,4.208473,4.213786,4.219098,4.22441,4.229723,4.235035,4.240347,4.245659,4.250972,4.256284,4.261596,4.266909,4.272221,4.277533,4.282846,4.288158,4.29347,4.298783,,
2012-10-31 00:00:04,2.750422,2.773667,2.795121,2.890067,2.913839,3.020757,3.104718,3.19688,3.240926,3.292658,3.308839,3.374217,3.448743,3.524874,3.594247,3.636236,3.629952,3.737093,3.782656,3.826869,3.865254,2.800053,3.888244,3.901917,3.915591,3.929264,3.942937,3.956611,3.98115,4.016502,4.061912,4.096023,4.100109,4.104196,4.108282,4.112369,4.116455,4.120542,4.124628,4.128715,4.132801,4.136888,4.140974,4.145061,4.149147,4.153233,4.15732,4.161406,4.165493,4.169579,4.173666,,
2012-11-30 00:00:04,2.742145,2.750326,2.745801,2.855853,2.912056,3.041579,3.163661,3.253058,3.363441,3.424893,3.491735,3.548763,3.621275,3.683494,3.744714,3.79322,3.824642,3.912926,3.953349,3.990724,4.02935,2.759143,4.056526,4.065588,4.074651,4.083714,4.092776,4.101839,4.119313,4.146812,4.176293,4.190459,4.19559,4.200721,4.205851,4.210982,4.216113,4.221244,4.226374,4.231505,4.236636,4.241766,4.246897,4.252028,4.257159,4.262289,4.26742,4.272551,4.277682,4.282812,4.287943,,
2012-12-31 00:00:04,2.757779,2.764056,2.761943,2.905348,2.94896,3.077899,3.196173,3.288876,3.39541,3.474936,3.521551,3.585615,3.664405,3.730219,3.804071,3.863334,3.924013,4.010762,4.053803,4.092546,4.130199,2.775962,4.154664,4.167383,4.180102,4.192822,4.205541,4.218261,4.24333,4.2769,4.313074,4.330789,4.333967,4.337146,4.340324,4.343502,4.346681,4.349859,4.353037,4.356216,4.359394,4.362572,4.36575,4.368929,4.372107,4.375285,4.378464,4.381642,4.38482,4.387999,4.391177,,
2013-01-31 00:00:04,2.705362,2.720121,2.774498,2.892613,2.951663,3.099404,3.249337,3.354248,3.445037,3.522508,3.59215,3.672633,3.755399,3.823201,3.897923,3.963745,4.034859,4.106942,4.146513,4.181609,4.221448,2.763688,4.244898,4.254755,4.264613,4.27447,4.284328,4.294186,4.322023,4.352812,4.387456,4.403518,4.406287,4.409057,4.411827,4.414597,4.417366,4.420136,4.422906,4.425675,4.428445,4.431215,4.433985,4.436754,4.439524,4.442294,4.445063,4.447833,4.450603,4.453373,4.456142,,
2013-02-28 00:00:04,2.719155,2.723782,2.726966,2.814257,2.881707,3.055966,3.188747,3.301025,3.40373,3.462004,3.510898,3.596764,3.666882,3.735808,3.817774,3.873508,3.970972,4.040008,4.080097,4.113826,4.14407,2.740051,4.162104,4.174824,4.187543,4.200263,4.212982,4.225702,4.25596,4.287006,4.315291,4.32652,4.330697,4.334875,4.339052,4.343229,4.347406,4.351584,4.355761,4.359938,4.364115,4.368293,4.37247,4.376647,4.380825,4.385002,4.389179,4.393356,4.397534,4.401711,4.405888,,
